particles,area,area_convex,axis_major_length,axis_minor_length,bbox-0,bbox-1,bbox-2,bbox-3,centroid-0,centroid-1,ECD,orientation,perimeter,largest_dimension,smallest_dim_area,Aspect Ratio,area_ratio,intermetallic,orientation_deg
188,16.75206611570248,33.99173553719008,15.128993520580023,3.0215258501630045,4470.0,5092.0,4740.0,5201.0,4596.047977306364,5122.040823877652,4.618375583961353,-0.17494574005444483,34.65611798030253,12.412503693207277,1.3496121757345394,5.007070689057268,0.4928276197422806,1.0,79.97634745108752
189,0.10330578512396695,0.15289256198347106,0.7666921990222022,0.23273706845468362,4504.0,1002.0,4519.0,1011.0,4509.3,1005.9,0.3626748003649388,0.4369979353901402,1.6350255794762334,0.6923430096239916,0.149211855522412,3.294241884684929,0.6756756756756758,2.0,64.96186264621433
190,0.01859504132231405,0.028925619834710745,0.30961716053245153,0.09282428931043447,4515.0,5195.0,4521.0,5199.0,4517.444444444444,5196.555555555556,0.15386988642211535,0.41586130704902763,0.4467466874884632,0.23177361425421747,0.0802293280110753,3.3355187832033004,0.6428571428571429,2.0,66.17290224329669
191,2.425619834710744,2.5826446280991737,2.765647040496691,1.1768553034832,4524.0,5179.0,4585.0,5213.0,4550.313458262351,5193.453151618399,1.7573830242857384,-0.330403225587476,7.027735138875746,2.8112083811029502,0.8628388599777422,2.3500315054119745,0.9391999999999999,2.0,71.06928963632878
192,1.9008264462809918,2.0330578512396693,2.279565024744706,1.098855892655437,4532.0,2560.0,4576.0,2598.0,4555.146739130435,2580.026086956522,1.5557015777723462,-0.6168080179056424,5.845916957057565,2.159449730949037,0.8802364875822393,2.0744895122107683,0.934959349593496,2.0,54.65950380417698
193,23.173553719008265,71.64049586776859,32.36788007557447,2.6415622221895663,4567.0,8519.0,4663.0,9098.0,4602.220221112696,8825.691868758915,5.431895156120553,-1.5112607413434265,64.40019181708436,26.548723335478893,0.872868854226216,12.253309728492798,0.3234700351848648,1.0,3.411137777209703
194,8.547520661157025,19.737603305785125,23.581586231466282,0.8505925921074166,4604.0,2174.0,4940.0,2512.0,4745.6811699299005,2373.9763113367176,3.29894548533709,-0.8065169158821408,48.17591987062901,21.503074929064415,0.39750224976446763,27.723714561210635,0.4330576782162671,1.0,43.7899846140457
195,7.190082644628099,9.336776859504132,6.319080756831028,1.7811102262402272,4629.0,9120.0,4729.0,9232.0,4692.550287356322,9174.306609195402,3.025673074384355,0.9551964850918298,16.118691776172405,6.410541421932632,1.1216030240485448,3.5478325056670252,0.7700818765213542,2.0,35.2712727985073
196,26.380165289256198,211.41322314049586,62.76987961444158,6.29222947814066,4789.0,3083.0,5561.0,4085.0,5231.957315162907,3533.559132205514,5.795538770721054,0.9228887920189316,125.33375627891951,57.431993560188396,0.45932874089787495,9.975777239610457,0.12478011023806732,1.0,37.122367257388404
197,0.10743801652892562,0.10743801652892562,0.4146728557097788,0.33033882156294386,4848.0,3379.0,4857.0,3386.0,4852.442307692308,3381.8846153846152,0.3698571768298381,0.19354130737004116,1.086340678936894,0.3883638066053423,0.27664271155449044,1.255295559110559,1.0,2.0,78.91089992625243
198,0.0371900826446281,0.047520661157024795,0.3797594411435293,0.14794683606345582,4874.0,5550.0,4879.0,5557.0,4875.666666666667,5552.555555555556,0.21760488021896326,-1.1308450555198064,0.7383018494145129,0.32777738867854445,0.11346140377334234,2.5668642280436926,0.782608695652174,2.0,25.207351035477828
199,31.237603305785125,173.73347107438016,22.757058789397476,11.38209188668089,4945.0,1622.0,5252.0,2168.0,5081.250810238773,1864.4456643957933,6.306580040852211,1.3364646586385924,84.51759308275695,24.880956241090782,1.2554824261214033,1.9993740180596644,0.1798018718708005,1.0,13.42621559161637
200,11.192148760330578,25.144628099173552,9.911089449487719,3.708045261650784,4985.0,5482.0,5105.0,5638.0,5053.473509322504,5568.097470924866,3.7749551510198796,-1.1487902733957978,30.181683700325895,8.346325959653948,1.3409671290617342,2.6728609685512312,0.44511092851273626,1.0,24.179165788740804
201,4.917355371900826,5.87396694214876,4.127137246682102,1.8634529563967042,5050.0,9405.0,5113.0,9487.0,5075.256302521008,9434.144117647058,2.502193300890244,-0.9420069516838734,11.619198471094826,4.476061211259532,1.0985898404452599,2.214779413944856,0.8371438621174815,2.0,36.02697739653
202,78.12190082644628,546.0599173553719,57.816873226683896,16.694782536306352,5150.0,4798.0,5627.0,5824.0,5320.130729152892,5445.848139430324,9.97335918545552,-1.408581055794662,153.18548461206152,48.13037562549496,1.623130919116796,3.463170191103048,0.14306470470273522,1.0,9.294250400884337
203,0.0743801652892562,0.08884297520661157,0.3680613583654186,0.2700989567102479,5262.0,11004.0,5269.0,11012.0,5264.916666666667,11007.777777777777,0.3077397728442307,1.1511081743313785,0.9860176434284145,0.36646626128629767,0.2029659293277957,1.3626907813652205,0.8372093023255814,2.0,24.046359847802606
204,144.36570247933884,1366.2107438016528,90.87858281789879,28.44649767674166,5365.0,879.0,6840.0,1987.0,6379.555779771872,1482.5771471097562,13.557732896770217,-0.8840271079919283,224.7894577624725,82.15090176715667,1.7573234057554217,3.194719569720622,0.10566869213575583,1.0,39.34897773690666
205,2.2107438016528924,2.5041322314049586,4.2590869337347135,0.6894685929828392,5568.0,4109.0,5606.0,4190.0,5586.795327102804,4150.956074766355,1.6777384872329215,1.1953456563729672,9.101708638783451,3.916483496097821,0.5644716245722883,6.177347274527299,0.8828382838283828,2.0,21.5117388305338
206,70.72933884297521,454.45661157024796,45.481781076249575,14.855328101435248,5638.0,4005.0,6387.0,4775.0,5874.358835042211,4487.825636082143,9.489751903387612,-0.7047483318840503,182.2666632489991,48.154795166428244,1.4687911888842404,3.0616476974248283,0.15563496501588947,1.0,49.62089496415889
207,0.010330578512396695,0.012396694214876033,0.18559665008775406,0.0887013701302333,6162.0,5449.0,6164.0,5453.0,6162.6,5450.4,0.11468784191000729,-1.5209620005493156,0.20064607101695886,0.13636363636363635,0.07575757575757576,2.0923763614390283,0.8333333333333334,2.0,2.8552965687498215
208,0.0371900826446281,0.045454545454545456,0.47118211073354616,0.11430429468988362,6258.0,8768.0,6267.0,8771.0,6262.666666666667,8768.666666666666,0.21760488021896326,0.0883544280350183,0.7461006164715044,0.37482778414706003,0.09921911933304532,4.122173292017589,0.8181818181818182,2.0,84.9376641723011
209,0.4297520661157025,0.5764462809917356,1.5087170284573759,0.425707096641535,6275.0,8698.0,6299.0,8721.0,6288.447115384615,8709.100961538461,0.7397143536596762,-0.791446886362805,3.7843106361790473,1.3854318776480155,0.310193574328081,3.544026022492609,0.7455197132616488,2.0,44.6534337026412
210,1.1632231404958677,1.2975206611570247,1.6098135493257373,0.9596244401026929,6353.0,90.0,6382.0,122.0,6365.692717584369,106.31083481349911,1.2169887845951435,0.8939888248986936,4.8628525480589495,1.682432320301977,0.6913937199489146,1.677545383435071,0.8964968152866243,2.0,38.778213401444894
211,0.010330578512396695,0.010330578512396695,0.14083575804390605,0.08131156281817417,6368.0,7940.0,6371.0,7942.0,6369.2,7940.4,0.11468784191000729,0.3217505543966422,0.2366866718721158,0.10163945352271772,0.10163945352271771,1.732050807568877,1.0,2.0,71.56505117707799
212,0.01859504132231405,0.022727272727272728,0.3319530651546461,0.06388439717511875,6394.0,7896.0,6401.0,7898.0,6397.111111111111,7896.444444444444,0.15386988642211535,0.1973955598498807,0.3181818181818182,0.2764892059226463,0.06725413117037345,5.196152422706634,0.8181818181818182,2.0,78.69006752597979
213,2.4917355371900825,3.12396694214876,7.524514333536826,0.4501163743968873,6401.0,3867.0,6493.0,3984.0,6446.645107794361,3925.448590381426,1.7811727094732637,-0.9107820124666476,14.318276910956957,6.536768226193675,0.3811876834190596,16.71681983046929,0.7976190476190476,2.0,37.81603462922956
214,3.5082644628099175,3.696280991735537,3.3432399639069263,1.3845421215133629,6402.0,1816.0,6447.0,1885.0,6423.491166077739,1849.0759717314488,2.113494984010762,-1.0994333280224922,8.264698931402856,3.309140858763872,1.0601738072039726,2.414689962810683,0.9491335941866965,2.0,27.007110448288977
215,0.014462809917355372,0.01859504132231405,0.28932339393535284,0.06321769539177713,6446.0,5557.0,6452.0,5559.0,6448.428571428572,5557.142857142857,0.13570048457822378,-0.025401852029110827,0.2366866718721158,0.22727272727272727,0.06363636363636364,4.576620393108886,0.7777777777777778,2.0,88.54458108691612
216,54.353305785123965,184.0785123966942,40.66150397840241,5.900059193414447,6506.0,3403.0,7470.0,3848.0,6881.757745086859,3586.7976584179114,8.318940936964411,-0.37015878753732295,115.75682138691158,48.06886416880827,1.130738300664771,6.891711192285687,0.29527240891642537,1.0,68.79146372443165
217,0.01652892561983471,0.02066115702479339,0.2039721427632812,0.10526782694526739,6608.0,8024.0,6612.0,8027.0,6609.375,8024.875,0.14506992014597553,0.5762859986078338,0.3275957627812067,0.16388869433927222,0.10085458113185986,1.9376494099126205,0.8,2.0,56.98124448728909
218,11.491735537190083,14.456611570247935,5.00134845310047,3.4897793949448723,6677.0,10271.0,6769.0,10388.0,6727.344839985617,10335.654440848615,3.825144719300015,1.3570971334770179,18.469960960779584,5.384397416349399,2.1342658516059974,1.4331417224668082,0.7949121051879376,2.0,12.244061862464733
219,13.148760330578513,22.541322314049587,15.550507811086554,1.671552396757265,6772.0,9959.0,6981.0,10203.0,6873.63639220616,10078.836266499056,4.091640455506513,-0.8151735917655538,35.691145191312856,14.450971542162717,0.9098876357354367,9.303033420462215,0.5833180568285976,2.0,43.29399362131345
220,0.05165289256198347,0.07851239669421488,0.7587031820211275,0.09891591188516607,6865.0,7982.0,6881.0,7985.0,6871.44,7982.76,0.25644981070352557,0.08604735882879713,1.0016151775423972,0.6878520886555253,0.07509302277898748,7.6701833664731796,0.6578947368421053,2.0,85.06984950086216
221,18.56198347107438,52.9400826446281,25.98323039844033,2.928516113165257,7005.0,9618.0,7487.0,9934.0,7255.426536064114,9751.235418521817,4.8614659706813095,-0.5193541653613021,62.71039284032934,26.060363811418117,0.7122687774198153,8.872490160334689,0.350622487608789,1.0,60.24319825225794
222,0.04132231404958678,0.05371900826446281,0.43665526711127794,0.1360357725856947,7033.0,8002.0,7042.0,8006.0,7037.0,8003.35,0.22937568382001458,0.2287109207179562,0.8574527741217696,0.3883638066053423,0.10640104290557324,3.2098561930554723,0.7692307692307693,2.0,76.89582951430992
223,0.11983471074380166,0.15289256198347106,0.8425343082226118,0.20569431589699513,7078.0,8074.0,7096.0,8081.0,7087.051724137931,8076.948275862069,0.3906127142719601,0.2881913130713159,1.8152285837520181,0.7938295089351354,0.1509577426827471,4.096050513347802,0.7837837837837839,2.0,73.4878540686802
224,0.07851239669421488,0.13016528925619836,1.1603926012100567,0.12104917936516836,7079.0,8049.0,7102.0,8054.0,7091.578947368421,8050.5526315789475,0.31617256083191125,0.1634762354246126,1.6866637144453733,1.0092546959624782,0.07779245121008958,9.586125302919296,0.6031746031746031,2.0,80.63350165948266
225,0.04132231404958678,0.05371900826446281,0.40856869805479046,0.13458432777951193,7100.0,8033.0,7109.0,8037.0,7104.25,8034.3,0.22937568382001458,0.11770768854634368,0.721089137758133,0.36646626128629767,0.11275884962655316,3.0357821359716133,0.7692307692307693,2.0,83.25584623005413
226,0.022727272727272728,0.024793388429752067,0.22981633401767734,0.12222678671588477,7113.0,8040.0,7118.0,8043.0,7114.909090909091,8041.181818181818,0.17010955993225252,-0.23182380450040305,0.41070608663330627,0.18741389207353001,0.1212678125181665,1.8802452407742964,0.9166666666666666,2.0,76.71747441146101
227,0.012396694214876033,0.01859504132231405,0.25450060383958467,0.07704877255581356,7121.0,8041.0,7126.0,8044.0,7123.166666666667,8042.0,0.12563423617139471,0.29833019793865734,0.2555145610708928,0.18741389207353001,0.06614607955536354,3.3031104247017864,0.6666666666666666,2.0,72.90693875681248
228,0.012396694214876033,0.01652892561983471,0.21967309603034957,0.08808191221113205,7158.0,8086.0,7162.0,8089.0,7159.333333333333,8087.166666666667,0.12563423617139471,0.7513599342684485,0.2366866718721158,0.16388869433927222,0.07564093584889489,2.4939637493767606,0.75,2.0,46.95024687119095
229,245.25619834710744,736.00826446281,34.301980483869606,24.65225964419841,7230.0,7046.0,7948.0,7885.0,7648.988045895673,7394.621866154468,17.671159846680915,0.6635697326669737,439.8205034335023,45.22455450945329,5.423076048119866,1.3914335228877137,0.3332247886185252,1.0,51.98025490555809
230,0.12396694214876033,0.19008264462809918,1.017182863162831,0.2222767984690166,7264.0,8072.0,7287.0,8078.0,7276.3,8074.183333333333,0.3972903383971197,0.08637966066833633,2.277572805354464,1.0041237288352056,0.12345783551252526,4.5761990012854055,0.6521739130434783,2.0,85.05081000793213
231,0.04132231404958678,0.047520661157024795,0.4448250822664084,0.12391039779837185,7295.0,8091.0,7304.0,8094.0,7298.9,8092.2,0.22937568382001458,0.1319346050670925,0.7461006164715044,0.37482778414706003,0.11024346592560591,3.589893101547716,0.8695652173913043,2.0,82.44070395793027
232,21.388429752066116,37.45454545454545,17.591016298453823,2.3997639672258706,7354.0,6049.0,7442.0,6394.0,7401.264103554869,6207.503187789799,5.218485849374383,1.458232958606347,48.51338872654444,15.98456124975307,1.3380679905991493,7.3303110383764345,0.5710503089143866,2.0,6.4494059249810505
233,0.01652892561983471,0.01859504132231405,0.18315243891195362,0.12460109170664353,7364.0,8099.0,7368.0,8102.0,7365.625,8100.0,0.14506992014597553,0.23823370973685334,0.3292109403236039,0.14373989364401726,0.11499191491521378,1.4699103868460586,0.8888888888888888,2.0,76.35021389433359
234,0.012396694214876033,0.014462809917355372,0.17407765595569782,0.0857099128710967,7368.0,11358.0,7371.0,11361.0,7369.166666666667,11359.0,0.12563423617139471,0.9272952180016122,0.28214121732666125,0.128564869306645,0.09642365197998375,2.0310096011589893,0.8571428571428571,2.0,36.86989764584402
235,10.326446280991735,11.518595041322314,4.856029070943388,3.047774728441267,7402.0,6957.0,7519.0,7037.0,7459.518007202882,7001.846538615446,3.6260225814991873,-0.30960114540411354,16.59986388697363,5.4241577782459265,1.9037879617747993,1.5933031485653544,0.8965022421524663,2.0,72.26116103592817
236,29.026859504132233,31.613636363636363,9.028199904844056,4.391162158905518,7406.0,6406.0,7550.0,6593.0,7470.478681756708,6509.102284860132,6.07932112822911,1.0570192694181044,26.99045157390832,8.728338003166506,3.325588387342669,2.0559932833576577,0.918175282661264,2.0,29.437256998340928
237,0.01859504132231405,0.026859504132231406,0.3534089419957318,0.08072968125571572,7406.0,8014.0,7413.0,8017.0,7409.111111111111,8015.111111111111,0.15386988642211535,0.1870522079599587,0.38246425283514074,0.2764892059226463,0.06725413117037345,4.37768286085869,0.6923076923076923,2.0,79.28269793529098
238,0.1322314049586777,0.18801652892561985,1.3409938889221031,0.14446299962967682,7416.0,8092.0,7445.0,8098.0,7429.984375,8095.046875,0.4103196971256409,0.1834053297868935,2.3951085525193236,1.2928602412116266,0.1022781896632189,9.282611411639445,0.7032967032967032,2.0,79.491648663006
239,0.026859504132231406,0.03512396694214876,0.2791574155176396,0.14642506502555205,7421.0,7430.0,7426.0,7435.0,7422.384615384615,7432.0,0.18492858841491905,0.7159187797616066,0.4090909090909091,0.25712973861329,0.10445895631164906,1.9064865395069142,0.7647058823529411,2.0,48.98087544550405
240,0.3615702479338843,0.39669421487603307,1.3687421337184116,0.3418822067637662,7432.0,2875.0,7451.0,2899.0,7441.36,2885.6457142857143,0.678502422891119,0.9405686596604635,2.966128817997229,1.3000317860068265,0.2781241595980375,4.003548902631792,0.9114583333333334,2.0,36.10938545917871
241,4.911157024793388,5.696280991735537,3.2345101201874966,2.259155205302622,7458.0,6878.0,7537.0,6937.0,7488.981909970551,6907.730753050063,2.5006157910344466,-0.14361475514395833,12.248040461056464,3.6963797343476315,1.3286397442226403,1.43173435476923,0.8621690243017772,2.0,81.77148065444646
242,40.08471074380165,133.34710743801654,17.19322414074632,12.171958018345107,7482.0,3015.0,7823.0,3401.0,7641.025204886346,3180.0681408174837,7.144049192039393,-1.5074639112438895,94.72424071540863,17.930075384832744,2.2356130626037283,1.4125273940998937,0.3006042764177254,1.0,3.628680117441405
243,0.010330578512396695,0.010330578512396695,0.14083575804390605,0.08131156281817417,7493.0,8104.0,7496.0,8106.0,7493.8,8104.6,0.11468784191000729,0.3217505543966422,0.2366866718721158,0.10163945352271772,0.10163945352271771,1.732050807568877,1.0,2.0,71.56505117707799
244,102.32644628099173,240.72314049586777,34.250916502364426,9.890226957166433,7519.0,6700.0,8092.0,7074.0,7814.930581916569,6888.3138755401205,11.414292701572752,0.42297831948819214,157.02009532632232,26.450991638834374,3.8685296822959105,3.4631072320889764,0.4250793923268389,1.0,65.76512746779045
245,0.047520661157024795,0.08264462809917356,0.46947050693857995,0.2453222080711334,7528.0,8066.0,7535.0,8075.0,7530.826086956522,8070.217391304348,0.24597801726390953,0.9151717477891447,0.9655745766872402,0.42881732418439106,0.11081796018248309,1.913689390902811,0.575,2.0,37.56452132207098
246,0.0371900826446281,0.0640495867768595,0.6281823466349045,0.09761851167544755,7546.0,8019.0,7558.0,8023.0,7551.722222222223,8020.555555555556,0.21760488021896326,0.1589900745690601,0.9311491533744806,0.5081972676135886,0.07318040653635674,6.435074002392328,0.5806451612903226,2.0,80.89053974272261
247,0.047520661157024795,0.06611570247933884,0.6970647245100102,0.09633864803347959,7551.0,8110.0,7565.0,8114.0,7557.782608695652,8111.869565217391,0.24597801726390953,0.15743391848797672,1.018827889198777,0.6064392756421061,0.0783601311222946,7.235566812892853,0.71875,2.0,80.97970091843231
248,0.02066115702479339,0.02066115702479339,0.25712973861329,0.09090909090909091,7576.0,8034.0,7581.0,8036.0,7578.0,8034.5,0.16219310146843374,0.0,0.45454545454545453,0.18741389207353001,0.11024346592560591,2.8284271247461903,1.0,2.0,90.0
249,0.012396694214876033,0.014462809917355372,0.19833355515623463,0.07522771783632091,7580.0,8148.0,7584.0,8150.0,7581.833333333333,8148.333333333333,0.12563423617139471,0.22572654577627715,0.22727272727272727,0.14373989364401726,0.08624393618641034,2.636442535552722,0.8571428571428571,2.0,77.06682160295274
250,0.1590909090909091,0.19421487603305784,0.54465712656342,0.4050044999531739,7581.0,4984.0,7591.0,4998.0,7585.662337662337,4990.363636363636,0.4500675912153776,-1.054973432705856,1.6444395240756222,0.597861201725723,0.26610007244439693,1.3448174690068693,0.8191489361702128,2.0,29.554474807525686
251,0.1115702479338843,0.15702479338842976,0.9310686109712865,0.17360843739403317,7586.0,8114.0,7606.0,8120.0,7595.648148148148,8116.018518518518,0.37690270851418417,0.20335496687710572,1.7964006945532411,0.89304012292675,0.12493307419182514,5.363037793250058,0.7105263157894737,2.0,78.34861865491919
252,248.73760330578511,989.2623966942149,81.2173687858565,14.575079485407276,7590.0,3220.0,9216.0,3883.0,8517.518859696484,3557.153793120634,17.796138704549744,0.2732233293367862,503.94191886983714,75.86670019413727,3.2786137089036957,5.5723448278393395,0.2514374387796233,1.0,74.34545636448922
253,0.026859504132231406,0.030991735537190084,0.29780509845804615,0.1331284897324007,7604.0,8037.0,7610.0,8041.0,7606.307692307692,8038.384615384615,0.18492858841491905,-0.48680983435110947,0.4201200312326947,0.2447802185061138,0.10972906346825792,2.23697496348572,0.8666666666666667,2.0,62.1078510662187
254,0.010330578512396695,0.010330578512396695,0.18181818181818182,0.06298366572977736,7609.0,8179.0,7612.0,8182.0,7609.8,8180.2,0.11468784191000729,0.7853981633974483,0.2461006164715043,0.128564869306645,0.08035304331665312,2.8867513459481287,1.0,2.0,45.0
255,0.014462809917355372,0.01652892561983471,0.16282136797353042,0.11233389336523505,7614.0,8100.0,7617.0,8103.0,7614.857142857143,8101.285714285715,0.13570048457822378,0.53184891120128,0.28214121732666125,0.128564869306645,0.11249426064331437,1.4494411534739893,0.875,2.0,59.52730204953856
256,0.01859504132231405,0.02066115702479339,0.2993826169555243,0.07661923910927695,7617.0,8168.0,7623.0,8170.0,7620.0,8168.333333333333,0.15386988642211535,0.1331260245754627,0.36363636363636365,0.23177361425421747,0.0802293280110753,3.907407857816686,0.9,2.0,82.37244064847111
257,0.010330578512396695,0.012396694214876033,0.15162007676708103,0.09352480692964357,7619.0,8182.0,7622.0,8185.0,7620.0,8183.2,0.11468784191000729,0.9756513519536308,0.2555145610708928,0.10163945352271772,0.10163945352271771,1.6211749774703208,0.8333333333333334,2.0,34.099295256824085
258,0.010330578512396695,0.010330578512396695,0.14083575804390605,0.08131156281817417,7635.0,8123.0,7638.0,8125.0,7636.2,8123.6,0.11468784191000729,-0.3217505543966422,0.2366866718721158,0.10163945352271772,0.10163945352271771,1.732050807568877,1.0,2.0,71.56505117707799
259,0.045454545454545456,0.05785123966942149,0.5264052383292847,0.12256581872255318,7640.0,8030.0,7652.0,8033.0,7645.863636363636,8030.909090909091,0.24057124674551034,0.10235219990139123,0.7649285056702815,0.5020618644176028,0.09053574604251853,4.294877999557812,0.7857142857142857,2.0,84.13565092177096
260,0.08471074380165289,0.09504132231404959,0.5182967157731464,0.2119354352977003,7666.0,8106.0,7677.0,8111.0,7671.195121951219,8107.804878048781,0.3284159997201621,-0.17833591077395114,1.1584218806472075,0.4745593867686614,0.17850398951848728,2.4455406196944285,0.8913043478260869,2.0,79.78210497703097
261,0.014462809917355372,0.01859504132231405,0.30910614417411886,0.06558654875899847,7667.0,8092.0,7673.0,8094.0,7669.714285714285,8092.428571428572,0.13570048457822378,0.20535848155733602,0.31038305112482684,0.23177361425421747,0.06240058845305856,4.712950292749007,0.7777777777777778,2.0,78.23382571954949
262,0.09090909090909091,0.12603305785123967,0.8982910675159047,0.1488828940893199,7682.0,8093.0,7701.0,8098.0,7690.522727272727,8094.818181818182,0.34021911986450504,0.18944913260167667,1.5126442996841831,0.8294676177679391,0.10959932487023819,6.033541146620843,0.7213114754098361,2.0,79.14536426950964
263,0.014462809917355372,0.01859504132231405,0.28932339393535284,0.06321769539177713,7683.0,8198.0,7689.0,8200.0,7685.428571428572,8198.857142857143,0.13570048457822378,0.025401852029110824,0.2366866718721158,0.22727272727272727,0.06363636363636364,4.576620393108886,0.7777777777777778,2.0,88.54458108691612
264,0.04132231404958678,0.05991735537190083,0.581056724279515,0.10353835331690461,7689.0,8128.0,7701.0,8131.0,7694.3,8128.65,0.22937568382001458,0.10234192185452996,0.8386248849229923,0.5081972676135886,0.08131156281817416,5.61199503048931,0.6896551724137931,2.0,84.13623981047775
265,0.14256198347107438,0.16115702479338842,0.47913802684541107,0.3937150719506935,7699.0,12262.0,7708.0,12273.0,7703.434782608696,12266.942028985508,0.42604642344614574,1.4755137693528915,1.3967237300617208,0.4745593867686614,0.3004091530920884,1.216966433292692,0.8846153846153847,2.0,5.459288402639729
266,0.024793388429752067,0.0371900826446281,0.3709992256620829,0.10971863461688586,7705.0,8111.0,7713.0,8114.0,7708.833333333333,8112.333333333333,0.1776736406919709,0.0807714619053124,0.36363636363636365,0.32141217326661253,0.077138921583987,3.3813693267103924,0.6666666666666666,2.0,85.37213612772389
267,1.9008264462809918,2.3512396694214877,1.8336775584909406,1.5753350172012255,7762.0,11867.0,7799.0,11905.0,7779.665217391304,11885.108695652174,1.5557015777723462,0.9540264880741988,13.779512649939425,1.9177293736117262,0.9911859683835887,1.1639921276863965,0.8084358523725835,2.0,35.338308689660444
268,0.01859504132231405,0.022727272727272728,0.30698006844152537,0.07310891135072058,7796.0,8226.0,7802.0,8229.0,7798.444444444444,8226.888888888889,0.15386988642211535,0.38620594023863797,0.42791879828968615,0.2447802185061138,0.07596627470879395,4.19894186317274,0.8181818181818182,2.0,67.87202960144435
269,0.01859504132231405,0.022727272727272728,0.21955201030491914,0.12102745262321633,7810.0,8180.0,7815.0,8183.0,7812.111111111111,8181.444444444444,0.15386988642211535,-0.16087527719832106,0.3918781974345292,0.18741389207353001,0.09921911933304532,1.8140678461475206,0.8181818181818182,2.0,80.782525588539
270,0.022727272727272728,0.03512396694214876,0.4487750519540952,0.08874838290051718,7848.0,8234.0,7857.0,8237.0,7852.090909090909,8234.545454545454,0.17010955993225252,0.18186383433235045,0.43733274288907464,0.36646626128629767,0.06201736729460424,5.056712441252606,0.6470588235294118,2.0,79.57996984668992
271,0.045454545454545456,0.05578512396694215,0.6039409021626647,0.09558740587434232,7864.0,8152.0,7876.0,8156.0,7869.5,8153.409090909091,0.24057124674551034,0.27327315471812297,1.018827889198777,0.5182615568632445,0.08770580193070293,6.318205799586148,0.8148148148148148,2.0,74.34260158042599
272,0.05991735537190083,0.08264462809917356,0.5487605589042424,0.1873517630609795,7872.0,8140.0,7884.0,8144.0,7877.724137931034,8141.448275862069,0.27620489907938633,-0.04038040493553278,1.0753115567951081,0.5081972676135886,0.11790176608635254,2.9290386700317894,0.725,2.0,87.68637322216473
273,0.030991735537190084,0.049586776859504134,0.41498038648160124,0.15706415390127434,7877.0,8170.0,7885.0,8174.0,7880.533333333334,8171.4,0.19864516919855985,-0.07799031521351206,0.6912321264175704,0.3309140858763872,0.09365492996501525,2.642107547610418,0.625,2.0,85.53148409537083
274,0.022727272727272728,0.024793388429752067,0.22907548034483038,0.13821806838125264,7928.0,8139.0,7933.0,8142.0,7929.727272727273,8140.181818181818,0.17010955993225252,0.34632092160465233,0.46557457668724017,0.20327890704543544,0.11180339887498948,1.657348297712872,0.9166666666666666,2.0,70.15727283497237
275,0.012396694214876033,0.014462809917355372,0.19833355515623463,0.07522771783632091,7943.0,8162.0,7947.0,8164.0,7944.833333333333,8162.333333333333,0.12563423617139471,0.22572654577627715,0.22727272727272727,0.14373989364401726,0.08624393618641034,2.636442535552722,0.8571428571428571,2.0,77.06682160295274
276,0.014462809917355372,0.01652892561983471,0.16282136797353045,0.11233389336523508,7990.0,8134.0,7993.0,8137.0,7991.142857142857,8134.714285714285,0.13570048457822378,0.5318489112012798,0.28214121732666125,0.128564869306645,0.11249426064331437,1.4494411534739893,0.875,2.0,59.52730204953858
277,0.05165289256198347,0.06611570247933884,0.5378865640979583,0.12638794219184052,8004.0,8183.0,8015.0,8188.0,8008.92,8185.28,0.25644981070352557,0.2723667686779013,0.9123212641757035,0.46354722850843494,0.11142962223760458,4.255837659588731,0.78125,2.0,74.39453367514027
278,0.01859504132231405,0.026859504132231406,0.32584837769332964,0.12094145007607425,8021.0,8187.0,8028.0,8190.0,8023.888888888889,8187.333333333333,0.15386988642211535,-0.026760134229657572,0.29155516192604974,0.2727272727272727,0.06818181818181819,2.694265510198244,0.6923076923076923,2.0,88.46675724943705
279,0.01859504132231405,0.024793388429752067,0.32820636335309855,0.08096071098086356,8022.0,8151.0,8029.0,8153.0,8025.111111111111,8151.555555555556,0.15386988642211535,0.1264031459508782,0.3464236519799837,0.2764892059226463,0.06725413117037345,4.053896752841952,0.75,2.0,82.75763321983851
280,0.024793388429752067,0.030991735537190084,0.33343342746769333,0.10017120673760357,8024.0,8172.0,8031.0,8175.0,8027.0,8173.0,0.1776736406919709,0.25619473015536887,0.5642824346533225,0.2764892059226463,0.08967217489383127,3.328635426556409,0.8,2.0,75.32112322860436
281,0.06611570247933884,0.09297520661157024,0.5254187307109567,0.19744750945082873,8027.0,8187.0,8040.0,8192.0,8032.25,8189.03125,0.29013984029195106,-0.151552097559785,1.0580988451387283,0.5529784118452926,0.11956289985844168,2.6610552453780336,0.7111111111111111,2.0,81.31670443346943
282,0.012396694214876033,0.012396694214876033,0.17407765595569782,0.0857099128710967,8060.0,8190.0,8064.0,8192.0,8061.5,8190.333333333333,0.12563423617139471,0.0,0.29155516192604974,0.13636363636363635,0.09090909090909091,2.0310096011589893,1.0,2.0,90.0
283,0.026859504132231406,0.03925619834710744,0.3205757218330288,0.12712681699451014,8084.0,8220.0,8091.0,8224.0,8087.153846153846,8221.615384615385,0.18492858841491905,0.3815188367877571,0.41070608663330627,0.2874797872880345,0.09343093086861119,2.5217002156741843,0.6842105263157895,2.0,68.14058084732103
